feature,importance,std,family
spectral_entropy_max,-0.0033358134920635496,0.003666589865492573,spectral
prosody_f2_median,-0.003373015873015861,0.0030314804743248945,prosody
peak_amplitude,-0.0033854166666666546,0.0034195399293662884,other
chroma_09_mean,-0.003546626984127041,0.004944854370221004,chroma
mfcc_d1_06_mean,-0.0035714285714285726,0.001172776827136613,mfcc
spectral_centroid_kurt,-0.003621031746031761,0.0022282814925809885,spectral
mfcc_d2_16_mean,-0.0037078373015872884,0.0023638072654017443,mfcc
mfcc_13_skew,-0.0037078373015872884,0.0025558574219544934,mfcc
prosody_f0_slope_abs_mean,-0.003757440476190463,0.0020794544743862374,prosody
spectral_rolloff95_kurt,-0.0037574404761904767,0.0013043253562301422,spectral
chroma_00_mean,-0.003844246031746018,0.0034070376581968238,chroma
prosody_hnr_std,-0.0038566468253968117,0.0041330005355421735,prosody
spectral_band_0_500_std,-0.0038566468253968533,0.003199476858729926,spectral
mfcc_02_skew,-0.0038690476190476053,0.0017410643625777958,mfcc
chroma_05_mean,-0.003943452380952409,0.005149600342210321,chroma
mfcc_05_min,-0.004005456349206335,0.004090664521088964,mfcc
mfcc_d1_06_std,-0.004129464285714271,0.0026228484757207004,mfcc
mfcc_12_iqr,-0.004228670634920648,0.003289531116374011,mfcc
mfcc_15_max,-0.004315476190476175,0.0026219395409528695,mfcc
chroma_03_mean,-0.004327876984126983,0.004354903786107441,chroma
mfcc_06_skew,-0.0045262896825396665,0.0021836315247858646,mfcc
mfcc_04_skew,-0.0045262896825396665,0.0023690060230554927,mfcc
chroma_04_std,-0.004637896825396809,0.003436161240943016,chroma
mfcc_19_max,-0.004699900793650777,0.0025072613881062674,mfcc
mfcc_03_median,-0.004737103174603158,0.003719824712482738,mfcc
mfcc_11_max,-0.004823908730158741,0.0037185636112515397,mfcc
mfcc_d2_19_mean,-0.004873511904761901,0.0018221572762289404,mfcc
spectral_contrast_0_mean,-0.004885912698412681,0.0022642911996634246,spectral
chroma_01_std,-0.004935515873015869,0.0020737152794329354,chroma
mfcc_d2_10_mean,-0.005009920634920617,0.0009994762737901694,mfcc
mfcc_14_iqr,-0.005245535714285696,0.003235799327518015,mfcc
mfcc_10_mean,-0.005307539682539664,0.004119154661116393,mfcc
spectral_slope_kurt,-0.0054315476190476,0.001573093341656689,spectral
spectral_zcr_skew,-0.005766369047619027,0.002529001938058826,spectral
mfcc_13_min,-0.006212797619047666,0.003680320735193049,mfcc
mfcc_05_median,-0.006336805555555533,0.003313565390726978,mfcc
mfcc_d1_10_mean,-0.006423611111111088,0.0012178059223403644,mfcc
